transaction_id,date,product_id,product_name,category,region,units_sold,unit_price,revenue,cost,profit,marketing_spend,customer_id,customer_segment,churn_risk
TX-10780,2025-02-03,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,8248.89,2100,6148.89,798.17,CUST-694,High-Value Enterprise,Low
TX-10781,2025-02-03,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4655.4,1200,3455.4,575.55,CUST-626,At-Risk Midmarket,High
TX-10782,2025-02-03,PROD-101,Stratos Enterprise Suite,Cloud Services,North,1,4500,4631.64,1200,3431.64,422.47,CUST-688,High-Value Enterprise,Medium
TX-10783,2025-02-04,PROD-104,Smart Edge Gateway,Hardware,West,2,1800,3461.58,1900,1561.58,344.66,CUST-637,High-Value Enterprise,Low
TX-10784,2025-02-04,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3133.16,2200,933.16,286.09,CUST-724,New Startup,High
TX-10785,2025-02-04,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12070.96,4500,7570.96,1329.82,CUST-629,Growth SMB,Medium
TX-10786,2025-02-04,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,2947.63,2200,747.63,370.4,CUST-817,Growth SMB,Low
TX-10787,2025-02-04,PROD-106,Automated ETL Pipeline,Cloud Services,Central,1,2900,2808.31,700,2108.31,321.88,CUST-871,New Startup,Low
TX-10788,2025-02-04,PROD-104,Smart Edge Gateway,Hardware,North,2,1800,3582.85,1900,1682.85,323.05,CUST-948,At-Risk Midmarket,High
TX-10789,2025-02-04,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,11851.48,4500,7351.48,1606.29,CUST-486,At-Risk Midmarket,High
TX-10790,2025-02-05,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,3152.44,2200,952.44,329.8,CUST-190,At-Risk Midmarket,High
TX-10791,2025-02-05,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,11761.99,4500,7261.99,1211.97,CUST-418,High-Value Enterprise,Low
TX-10792,2025-02-05,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3230.43,2200,1030.43,371.16,CUST-276,High-Value Enterprise,High
TX-10793,2025-02-06,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3198.76,2200,998.76,428.56,CUST-654,Growth SMB,Low
TX-10794,2025-02-06,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4602.82,1200,3402.82,423.37,CUST-224,High-Value Enterprise,Low
TX-10795,2025-02-06,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3182.82,2200,982.82,440.38,CUST-815,Growth SMB,Low
TX-10796,2025-02-06,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8335.93,2100,6235.93,929.29,CUST-413,Growth SMB,Low
TX-10797,2025-02-06,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,1,4500,4477.41,1200,3277.41,561.38,CUST-870,Growth SMB,Low
TX-10798,2025-02-06,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,6,2900,18035.09,4200,13835.09,1789.75,CUST-699,Growth SMB,Low
TX-10799,2025-02-07,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8388.12,2100,6288.12,952.75,CUST-475,High-Value Enterprise,Low
TX-10800,2025-02-07,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,7849.73,2100,5749.73,1067.24,CUST-503,At-Risk Midmarket,High
TX-10801,2025-02-07,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,2,8200,16942.24,4200,12742.24,1936.16,CUST-307,Growth SMB,Low
TX-10802,2025-02-07,PROD-106,Automated ETL Pipeline,Cloud Services,West,2,2900,5689.43,1400,4289.43,692.11,CUST-797,Growth SMB,Low
TX-10803,2025-02-07,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8437.91,2100,6337.91,785.29,CUST-530,Growth SMB,Low
TX-10804,2025-02-07,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8453.26,2100,6353.26,825.73,CUST-769,At-Risk Midmarket,High
TX-10805,2025-02-08,PROD-103,Legacy Data Server V1,Hardware,South,2,3100,6300.11,4400,1900.11,845.45,CUST-551,Growth SMB,High
TX-10806,2025-02-08,PROD-106,Automated ETL Pipeline,Cloud Services,North,1,2900,2799.65,700,2099.65,342.46,CUST-338,High-Value Enterprise,Low
TX-10807,2025-02-08,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,11442.19,4500,6942.19,1310.18,CUST-313,New Startup,Low
TX-10808,2025-02-08,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11404.93,4500,6904.93,919.93,CUST-301,New Startup,Low
TX-10809,2025-02-08,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1869.94,950,919.94,199.18,CUST-275,At-Risk Midmarket,High
TX-10810,2025-02-08,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,4,4500,18445.67,4800,13645.67,2582.12,CUST-936,At-Risk Midmarket,High
TX-10811,2025-02-09,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,7791.17,2100,5691.17,833.46,CUST-716,Growth SMB,Low
TX-10812,2025-02-09,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,7920.99,2100,5820.99,711.65,CUST-386,Growth SMB,Medium
TX-10813,2025-02-09,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,2,2900,5575.45,1400,4175.45,737.08,CUST-545,New Startup,Low
TX-10814,2025-02-10,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3251.68,2200,1051.68,270.82,CUST-868,At-Risk Midmarket,High
TX-10815,2025-02-10,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12526.46,4500,8026.46,1607.21,CUST-644,Growth SMB,Low
TX-10816,2025-02-10,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12226.03,4500,7726.03,1168.66,CUST-639,High-Value Enterprise,Medium
TX-10817,2025-02-10,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,11532.65,4500,7032.65,1074.42,CUST-198,Growth SMB,Low
TX-10818,2025-02-10,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4623.3,1200,3423.3,384.31,CUST-119,Growth SMB,Medium
TX-10819,2025-02-10,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,3,8200,24650.0,6300,18350.0,3414.39,CUST-961,High-Value Enterprise,Medium
TX-10820,2025-02-11,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8579.0,2100,6479.0,835.56,CUST-405,Growth SMB,Low
TX-10821,2025-02-11,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11868.35,4500,7368.35,1025.02,CUST-238,New Startup,Low
TX-10822,2025-02-11,PROD-104,Smart Edge Gateway,Hardware,West,3,1800,5582.22,2850,2732.22,550.36,CUST-544,Growth SMB,Low
TX-10823,2025-02-11,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,3,2900,8707.11,2100,6607.11,1080.8,CUST-252,Growth SMB,Medium
TX-10824,2025-02-12,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,1,2900,2962.39,700,2262.39,292.97,CUST-805,At-Risk Midmarket,High
TX-10825,2025-02-12,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4554.0,1200,3354.0,457.28,CUST-555,Growth SMB,Low
TX-10826,2025-02-12,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,7798.02,2100,5698.02,658.99,CUST-231,Growth SMB,Low
TX-10827,2025-02-12,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8480.43,2100,6380.43,924.12,CUST-430,New Startup,Low
TX-10828,2025-02-13,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,12475.48,4500,7975.48,1601.88,CUST-781,Growth SMB,Medium
TX-10829,2025-02-13,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,7820.98,2100,5720.98,927.59,CUST-335,High-Value Enterprise,Low
TX-10830,2025-02-13,PROD-101,Stratos Enterprise Suite,Cloud Services,South,2,4500,8602.4,2400,6202.4,1166.66,CUST-152,At-Risk Midmarket,High
TX-10831,2025-02-13,PROD-106,Automated ETL Pipeline,Cloud Services,North,4,2900,11263.92,2800,8463.92,1283.56,CUST-935,Growth SMB,Low
TX-10832,2025-02-13,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11784.68,4500,7284.68,1008.9,CUST-575,Growth SMB,Low
TX-10833,2025-02-14,PROD-101,Stratos Enterprise Suite,Cloud Services,East,2,4500,9280.77,2400,6880.77,1225.33,CUST-992,Growth SMB,Low
TX-10834,2025-02-14,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4284.05,1200,3084.05,536.21,CUST-323,High-Value Enterprise,Medium
TX-10835,2025-02-14,PROD-104,Smart Edge Gateway,Hardware,North,2,1800,3672.95,1900,1772.95,504.51,CUST-406,At-Risk Midmarket,High
TX-10836,2025-02-14,PROD-106,Automated ETL Pipeline,Cloud Services,South,2,2900,5998.68,1400,4598.68,610.25,CUST-929,New Startup,Low
TX-10837,2025-02-14,PROD-104,Smart Edge Gateway,Hardware,North,2,1800,3480.29,1900,1580.29,357.57,CUST-663,Growth SMB,Medium
TX-10838,2025-02-15,PROD-103,Legacy Data Server V1,Hardware,North,3,3100,9234.39,6600,2634.39,999.55,CUST-371,Growth SMB,Medium
TX-10839,2025-02-15,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12514.21,4500,8014.21,1436.43,CUST-460,High-Value Enterprise,Low
TX-10840,2025-02-15,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,7943.15,2100,5843.15,1031.61,CUST-682,Growth SMB,Low
TX-10841,2025-02-16,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,2949.8,2200,749.8,265.5,CUST-741,High-Value Enterprise,High
TX-10842,2025-02-16,PROD-103,Legacy Data Server V1,Hardware,APAC,1,3100,3055.49,2200,855.49,381.51,CUST-649,High-Value Enterprise,High
TX-10843,2025-02-16,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,7822.86,2100,5722.86,1087.84,CUST-516,At-Risk Midmarket,High
TX-10844,2025-02-16,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1791.76,950,841.76,236.16,CUST-801,At-Risk Midmarket,High
TX-10845,2025-02-16,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8274.47,2100,6174.47,913.06,CUST-812,High-Value Enterprise,Low
TX-10846,2025-02-16,PROD-106,Automated ETL Pipeline,Cloud Services,North,2,2900,5769.59,1400,4369.59,748.7,CUST-716,At-Risk Midmarket,High
TX-10847,2025-02-16,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3220.23,2200,1020.23,345.55,CUST-356,Growth SMB,High
TX-10848,2025-02-17,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8067.01,2100,5967.01,833.21,CUST-997,Growth SMB,Low
TX-10849,2025-02-17,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3246.62,2200,1046.62,302.87,CUST-192,High-Value Enterprise,Low
TX-10850,2025-02-17,PROD-101,Stratos Enterprise Suite,Cloud Services,West,2,4500,8985.77,2400,6585.77,1068.28,CUST-763,At-Risk Midmarket,High
TX-10851,2025-02-18,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,2973.19,2200,773.19,402.55,CUST-127,Growth SMB,High
TX-10852,2025-02-18,PROD-104,Smart Edge Gateway,Hardware,South,2,1800,3768.39,1900,1868.39,374.17,CUST-474,Growth SMB,Low
TX-10853,2025-02-18,PROD-104,Smart Edge Gateway,Hardware,South,4,1800,6915.67,3800,3115.67,838.9,CUST-824,Growth SMB,Low
TX-10854,2025-02-18,PROD-104,Smart Edge Gateway,Hardware,Central,3,1800,5418.38,2850,2568.38,719.39,CUST-541,High-Value Enterprise,Low
TX-10855,2025-02-18,PROD-101,Stratos Enterprise Suite,Cloud Services,North,2,4500,8964.78,2400,6564.78,1078.27,CUST-458,Growth SMB,Medium
TX-10856,2025-02-18,PROD-106,Automated ETL Pipeline,Cloud Services,West,2,2900,6058.55,1400,4658.55,532.88,CUST-931,New Startup,Low
TX-10857,2025-02-18,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8153.29,2100,6053.29,954.5,CUST-535,At-Risk Midmarket,High
TX-10858,2025-02-19,PROD-101,Stratos Enterprise Suite,Cloud Services,South,3,4500,13811.75,3600,10211.75,1343.37,CUST-567,Growth SMB,Medium
TX-10859,2025-02-19,PROD-102,AI Analytics Engine Pro,Enterprise AI,APAC,1,8200,8301.84,2100,6201.84,729.92,CUST-689,Growth SMB,Low
TX-10860,2025-02-19,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12299.67,4500,7799.67,1055.42,CUST-637,New Startup,Medium
TX-10861,2025-02-19,PROD-106,Automated ETL Pipeline,Cloud Services,Central,1,2900,2873.77,700,2173.77,364.41,CUST-448,High-Value Enterprise,Low
TX-10862,2025-02-19,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,1,4500,4547.28,1200,3347.28,516.54,CUST-700,Growth SMB,Medium
TX-10863,2025-02-20,PROD-105,Strategic BI Advisory,Advisory,Central,1,12000,11669.47,4500,7169.47,1259.49,CUST-649,New Startup,Medium
TX-10864,2025-02-20,PROD-102,AI Analytics Engine Pro,Enterprise AI,APAC,1,8200,8192.37,2100,6092.37,870.99,CUST-310,High-Value Enterprise,Low
TX-10865,2025-02-20,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8490.49,2100,6390.49,1077.43,CUST-894,New Startup,Low
TX-10866,2025-02-21,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,2,4500,8822.05,2400,6422.05,1179.55,CUST-891,New Startup,Medium
TX-10867,2025-02-21,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8152.76,2100,6052.76,674.76,CUST-428,New Startup,Medium
TX-10868,2025-02-21,PROD-104,Smart Edge Gateway,Hardware,East,4,1800,6926.23,3800,3126.23,775.16,CUST-766,Growth SMB,Medium
TX-10869,2025-02-22,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8552.11,2100,6452.11,1006.63,CUST-286,Growth SMB,Low
TX-10870,2025-02-22,PROD-104,Smart Edge Gateway,Hardware,EMEA,4,1800,7075.28,3800,3275.28,882.23,CUST-904,New Startup,Low
TX-10871,2025-02-22,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,7891.09,2100,5791.09,701.1,CUST-659,Growth SMB,Low
TX-10872,2025-02-22,PROD-101,Stratos Enterprise Suite,Cloud Services,South,3,4500,13014.67,3600,9414.67,1527.31,CUST-482,High-Value Enterprise,Medium
TX-10873,2025-02-22,PROD-101,Stratos Enterprise Suite,Cloud Services,East,3,4500,12968.28,3600,9368.28,1420.89,CUST-771,Growth SMB,Low
TX-10874,2025-02-23,PROD-101,Stratos Enterprise Suite,Cloud Services,West,3,4500,13329.28,3600,9729.28,1602.16,CUST-543,Growth SMB,Medium
TX-10875,2025-02-23,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,2991.95,2200,791.95,318.68,CUST-516,Growth SMB,Low
TX-10876,2025-02-23,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2848.01,700,2148.01,376.1,CUST-303,New Startup,Low
TX-10877,2025-02-23,PROD-101,Stratos Enterprise Suite,Cloud Services,East,3,4500,12957.11,3600,9357.11,1484.49,CUST-259,High-Value Enterprise,Medium
TX-10878,2025-02-23,PROD-105,Strategic BI Advisory,Advisory,North,3,12000,37658.05,13500,24158.05,3334.97,CUST-391,High-Value Enterprise,Medium
TX-10879,2025-02-24,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12210.64,4500,7710.64,1546.35,CUST-894,High-Value Enterprise,Low
TX-10880,2025-02-24,PROD-101,Stratos Enterprise Suite,Cloud Services,North,1,4500,4580.45,1200,3380.45,414.83,CUST-765,High-Value Enterprise,Low
TX-10881,2025-02-24,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,7949.53,2100,5849.53,984.95,CUST-696,Growth SMB,Low
TX-10882,2025-02-25,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,2975.84,2200,775.84,345.94,CUST-924,New Startup,Low
TX-10883,2025-02-25,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2879.99,700,2179.99,260.6,CUST-949,Growth SMB,Medium
TX-10884,2025-02-25,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8590.21,2100,6490.21,834.76,CUST-483,Growth SMB,Medium
TX-10885,2025-02-25,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12286.71,4500,7786.71,1582.0,CUST-948,Growth SMB,Medium
TX-10886,2025-02-25,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2891.02,700,2191.02,318.78,CUST-334,Growth SMB,Low
TX-10887,2025-02-25,PROD-104,Smart Edge Gateway,Hardware,East,1,1800,1726.11,950,776.11,183.01,CUST-656,Growth SMB,Low
TX-10888,2025-02-25,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11631.58,4500,7131.58,1011.61,CUST-931,At-Risk Midmarket,High
TX-10889,2025-02-26,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1728.11,950,778.11,170.35,CUST-786,Growth SMB,Medium
TX-10890,2025-02-26,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8481.22,2100,6381.22,943.34,CUST-566,High-Value Enterprise,Low
TX-10891,2025-02-26,PROD-101,Stratos Enterprise Suite,Cloud Services,North,4,4500,18616.27,4800,13816.27,2338.88,CUST-551,New Startup,Low
TX-10892,2025-02-26,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3154.86,2200,954.86,346.51,CUST-640,New Startup,High
TX-10893,2025-02-26,PROD-104,Smart Edge Gateway,Hardware,EMEA,3,1800,5151.67,2850,2301.67,690.77,CUST-964,New Startup,Low
TX-10894,2025-02-26,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4426.27,1200,3226.27,436.02,CUST-130,At-Risk Midmarket,High
TX-10895,2025-02-26,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4519.88,1200,3319.88,363.76,CUST-798,At-Risk Midmarket,High
TX-10896,2025-02-27,PROD-104,Smart Edge Gateway,Hardware,North,2,1800,3571.52,1900,1671.52,491.74,CUST-166,Growth SMB,Medium
TX-10897,2025-02-27,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2930.04,700,2230.04,322.94,CUST-212,High-Value Enterprise,Low
TX-10898,2025-02-27,PROD-104,Smart Edge Gateway,Hardware,East,2,1800,3665.33,1900,1765.33,349.0,CUST-611,New Startup,Low
TX-10899,2025-02-27,PROD-101,Stratos Enterprise Suite,Cloud Services,North,3,4500,13280.92,3600,9680.92,1500.16,CUST-932,High-Value Enterprise,Medium
TX-10900,2025-02-28,PROD-104,Smart Edge Gateway,Hardware,South,2,1800,3640.57,1900,1740.57,419.11,CUST-507,Growth SMB,Medium
TX-10901,2025-02-28,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,7974.16,2100,5874.16,877.25,CUST-515,High-Value Enterprise,Low
TX-10902,2025-02-28,PROD-105,Strategic BI Advisory,Advisory,Central,1,12000,11872.42,4500,7372.42,1086.47,CUST-357,Growth SMB,Medium
TX-10903,2025-02-28,PROD-104,Smart Edge Gateway,Hardware,EMEA,1,1800,1850.32,950,900.32,176.07,CUST-449,High-Value Enterprise,Low
TX-10904,2025-02-28,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3024.12,2200,824.12,364.52,CUST-510,Growth SMB,High
TX-10905,2025-03-01,PROD-106,Automated ETL Pipeline,Cloud Services,West,5,2900,14964.93,3500,11464.93,1231.04,CUST-118,High-Value Enterprise,Medium
TX-10906,2025-03-01,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,3025.44,700,2325.44,330.64,CUST-158,Growth SMB,Medium
TX-10907,2025-03-01,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3110.71,2200,910.71,374.86,CUST-107,High-Value Enterprise,Medium
TX-10908,2025-03-01,PROD-101,Stratos Enterprise Suite,Cloud Services,North,4,4500,18882.4,4800,14082.4,1747.84,CUST-486,High-Value Enterprise,Low
TX-10909,2025-03-02,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12497.33,4500,7997.33,1630.13,CUST-330,High-Value Enterprise,Low
TX-10910,2025-03-02,PROD-106,Automated ETL Pipeline,Cloud Services,Central,4,2900,11065.33,2800,8265.33,1309.17,CUST-687,Growth SMB,Medium
TX-10911,2025-03-02,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,2993.74,2200,793.74,363.55,CUST-476,New Startup,High
TX-10912,2025-03-02,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1813.84,950,863.84,149.56,CUST-155,Growth SMB,Low
TX-10913,2025-03-03,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12147.98,4500,7647.98,1012.9,CUST-665,High-Value Enterprise,Medium
TX-10914,2025-03-03,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11597.66,4500,7097.66,1407.36,CUST-826,Growth SMB,Low
TX-10915,2025-03-03,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4341.35,1200,3141.35,366.39,CUST-944,Growth SMB,Medium
TX-10916,2025-03-03,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,2,4500,8584.53,2400,6184.53,1006.86,CUST-680,At-Risk Midmarket,High
TX-10917,2025-03-03,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12171.36,4500,7671.36,1479.65,CUST-392,Growth SMB,Low
TX-10918,2025-03-04,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12521.12,4500,8021.12,1394.4,CUST-360,New Startup,Low
TX-10919,2025-03-04,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3174.28,2200,974.28,349.03,CUST-949,Growth SMB,High
TX-10920,2025-03-04,PROD-101,Stratos Enterprise Suite,Cloud Services,West,2,4500,9344.22,2400,6944.22,1074.06,CUST-846,At-Risk Midmarket,High
TX-10921,2025-03-04,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3165.49,2200,965.49,272.23,CUST-689,New Startup,High
TX-10922,2025-03-04,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2894.06,700,2194.06,234.28,CUST-108,At-Risk Midmarket,High
TX-10923,2025-03-04,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12098.24,4500,7598.24,1008.04,CUST-378,Growth SMB,Low
TX-10924,2025-03-04,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8124.05,2100,6024.05,736.4,CUST-121,Growth SMB,Low
TX-10925,2025-03-05,PROD-106,Automated ETL Pipeline,Cloud Services,North,4,2900,11020.92,2800,8220.92,1417.38,CUST-435,Growth SMB,Medium
TX-10926,2025-03-05,PROD-105,Strategic BI Advisory,Advisory,APAC,1,12000,11494.44,4500,6994.44,1335.94,CUST-584,High-Value Enterprise,Low
TX-10927,2025-03-05,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3174.91,2200,974.91,311.64,CUST-519,Growth SMB,Low
TX-10928,2025-03-05,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,4,4500,18107.06,4800,13307.06,1464.36,CUST-787,Growth SMB,Low
TX-10929,2025-03-06,PROD-104,Smart Edge Gateway,Hardware,APAC,5,1800,8972.98,4750,4222.98,1179.72,CUST-896,New Startup,Low
TX-10930,2025-03-06,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,2,8200,17109.53,4200,12909.53,2018.04,CUST-327,At-Risk Midmarket,High
TX-10931,2025-03-06,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4658.59,1200,3458.59,512.53,CUST-632,Growth SMB,Low
TX-10932,2025-03-06,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3234.52,2200,1034.52,298.24,CUST-895,New Startup,High
TX-10933,2025-03-06,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4330.37,1200,3130.37,602.71,CUST-944,Growth SMB,Low
TX-10934,2025-03-07,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,12413.28,4500,7913.28,1171.24,CUST-842,High-Value Enterprise,Low
TX-10935,2025-03-07,PROD-104,Smart Edge Gateway,Hardware,East,2,1800,3655.18,1900,1755.18,307.85,CUST-290,Growth SMB,Low
TX-10936,2025-03-07,PROD-101,Stratos Enterprise Suite,Cloud Services,East,4,4500,17886.35,4800,13086.35,1852.01,CUST-531,At-Risk Midmarket,High
TX-10937,2025-03-07,PROD-104,Smart Edge Gateway,Hardware,East,1,1800,1792.02,950,842.02,208.49,CUST-673,High-Value Enterprise,Medium
TX-10938,2025-03-07,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,1,2900,2889.76,700,2189.76,373.48,CUST-995,Growth SMB,Low
TX-10939,2025-03-07,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2842.93,700,2142.93,346.49,CUST-370,High-Value Enterprise,Medium
TX-10940,2025-03-07,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3016.72,2200,816.72,266.02,CUST-718,Growth SMB,High
